Date,regime,regime_name,weight,confidence
2021-10-29,4,Low-vol Rally,0.5,0.999999991418008
2021-11-01,4,Low-vol Rally,0.5,0.9999999989267963
2021-11-02,4,Low-vol Rally,0.5,0.999999972103979
2021-11-03,4,Low-vol Rally,0.5,0.9999999801366359
2021-11-04,4,Low-vol Rally,0.5,0.9999999731226129
2021-11-05,4,Low-vol Rally,0.5,0.9999999810170268
2021-11-08,4,Low-vol Rally,0.5,0.999999935294911
2021-11-09,4,Low-vol Rally,0.5,0.9999751361937065
2021-11-10,4,Low-vol Rally,0.5,0.9962252331543267
2021-11-11,4,Low-vol Rally,0.5,0.9954716886738593
2021-11-12,4,Low-vol Rally,0.5,0.9965111514539066
2021-11-15,4,Low-vol Rally,0.5,0.9958361020996307
2021-11-16,4,Low-vol Rally,0.5,0.9791178178661699
2021-11-17,4,Low-vol Rally,0.5,0.8634491146566224
2021-11-18,4,Low-vol Rally,0.5,0.5305121569643392
2021-11-19,3,Low-vol Rally,0.5,0.9803668066847633
2021-11-22,3,Low-vol Rally,0.5,0.9892384085487766
2021-11-23,3,Low-vol Rally,0.5,0.9891256934727238
2021-11-24,3,Low-vol Rally,0.5,0.9856676855393841
2021-11-26,0,Crisis,0.0,0.9726809369340402
2021-11-29,0,Crisis,0.0,0.9741778040847016
2021-11-30,0,Crisis,0.0,0.9788753252089089
2021-12-01,0,Crisis,0.0,0.9969335869107863
2021-12-02,0,Crisis,0.0,0.9906997950234897
2021-12-03,0,Crisis,0.0,0.9856756144510895
2021-12-06,0,Crisis,0.0,0.6856774421358985
2021-12-07,0,Crisis,0.0,0.6489152087694742
2021-12-08,2,Crisis,0.5,0.9890223412264519
2021-12-09,2,Crisis,0.5,0.9987670431917138
2021-12-10,2,Crisis,0.5,0.9978412201680392
2021-12-13,2,Crisis,0.5,0.9998956027448808
2021-12-14,2,Crisis,0.5,0.9999690770943759
2021-12-15,2,Crisis,0.5,0.9999583131897333
2021-12-16,2,Crisis,0.5,0.9999961279793227
2021-12-17,2,Crisis,0.5,0.9999986510165403
