Date,regime,regime_name,weight,confidence
2021-09-10,1,Transition,0.5,0.9999586600329664
2021-09-13,1,Transition,0.5,0.9997324301494098
2021-09-14,1,Transition,0.5,0.9998967451971611
2021-09-15,1,Transition,0.5,0.9999889708077485
2021-09-16,1,Transition,0.5,0.9999481581303948
2021-09-17,1,Transition,0.5,0.9999996212282702
2021-09-20,1,Transition,0.5,0.9999992088017681
2021-09-21,1,Transition,0.5,0.9066879317627117
2021-09-22,2,High-vol Rally,0.5,0.9195288431068899
2021-09-23,2,High-vol Rally,0.5,0.9973984961335797
2021-09-24,2,High-vol Rally,0.5,0.9998584362677375
2021-09-27,2,High-vol Rally,0.5,0.9999871986111359
2021-09-28,2,High-vol Rally,0.5,0.9999131781262985
2021-09-29,2,High-vol Rally,0.5,0.9999966784617439
2021-09-30,2,High-vol Rally,0.5,0.9999689387099511
2021-10-01,2,High-vol Rally,0.5,0.9998643041087923
2021-10-04,2,High-vol Rally,0.5,0.9998889225421411
2021-10-05,2,High-vol Rally,0.5,0.9999963933270476
2021-10-06,2,High-vol Rally,0.5,0.999679177252757
2021-10-07,2,High-vol Rally,0.5,0.9999970420074625
2021-10-08,2,High-vol Rally,0.5,0.9999300115351083
2021-10-11,2,High-vol Rally,0.5,0.999968199583201
2021-10-12,2,High-vol Rally,0.5,0.999985837043165
2021-10-13,2,High-vol Rally,0.5,0.9987558855772025
2021-10-14,2,High-vol Rally,0.5,0.9831643787954877
2021-10-15,2,High-vol Rally,0.5,0.9514190897226781
2021-10-18,2,High-vol Rally,0.5,0.9117758923110226
2021-10-19,2,High-vol Rally,0.5,0.8494796033774676
2021-10-20,2,High-vol Rally,0.5,0.5878996671750562
2021-10-21,5,Low-vol Rally,0.5,0.7393855751524803
2021-10-22,5,Low-vol Rally,0.5,0.9768723052434967
2021-10-25,5,Low-vol Rally,0.5,0.994867859790865
2021-10-26,5,Low-vol Rally,0.5,0.9999856173978725
2021-10-27,5,Low-vol Rally,0.5,0.9989552760436722
2021-10-28,5,Low-vol Rally,0.5,0.9764040826964102
2021-10-29,5,Low-vol Rally,0.5,0.8110965652252945
2021-11-01,5,Low-vol Rally,0.5,0.7254091065231947
2021-11-02,3,Low-vol Rally,0.5,0.9221693071820588
2021-11-03,3,Low-vol Rally,0.5,0.9994551733804097
2021-11-04,3,Low-vol Rally,0.5,0.9998985530839326
2021-11-05,3,Low-vol Rally,0.5,0.9997626127179866
2021-11-08,3,Low-vol Rally,0.5,0.9992562439356261
2021-11-09,3,Low-vol Rally,0.5,0.9922836301644432
2021-11-10,3,Low-vol Rally,0.5,0.5012914952096746
2021-11-11,3,Low-vol Rally,0.5,0.5432002045090801
2021-11-12,3,Low-vol Rally,0.5,0.47909281969377754
2021-11-15,3,Low-vol Rally,0.5,0.5507767268124392
2021-11-16,3,Low-vol Rally,0.5,0.8270163124247083
2021-11-17,3,Low-vol Rally,0.5,0.8410564196422233
2021-11-18,3,Low-vol Rally,0.5,0.8362205193613105
2021-11-19,3,Low-vol Rally,0.5,0.8298567074223431
2021-11-22,3,Low-vol Rally,0.5,0.7936791966438748
2021-11-23,3,Low-vol Rally,0.5,0.6447508992451872
2021-11-24,3,Low-vol Rally,0.5,0.5559041049037663
2021-11-25,3,Low-vol Rally,0.5,0.5158618623483331
2021-11-26,0,Crisis,0.0,0.5115703972510659
2021-11-29,0,Crisis,0.0,0.5115084573848788
2021-11-30,0,Crisis,0.0,0.5115751970512674
2021-12-01,0,Crisis,0.0,0.5124097565005059
2021-12-02,0,Crisis,0.0,0.521689143478204
2021-12-03,0,Crisis,0.0,0.5124833529616096
